created_at,text,sentiment
"['2022-05-20T05:02:58.000Z', 'adding cinema to my sex playlist brb', 'neutral']"
"['2022-05-20T05:02:59.000Z', 'everyone say Thank You Harry Styles for putting us through an emotional train wreck', 'positive']"
"['2022-05-20T05:02:59.000Z', 'Top 5: Cinema Satellite As it was Little freak Matilda', 'neutral']"
"['2022-05-20T05:03:00.000Z', 'Little freak, satellite, Grapejuice!!', 'neutral']"
"['2022-05-20T05:03:00.000Z', 'Definitely!', 'positive']"
"['2022-05-20T05:03:00.000Z', 'stop i can’t unhear it', 'neutral']"
"['2022-05-20T05:03:00.000Z', 'Okay now I’m starting to think that Harry Styles is holding himself back for some reason in his music.', 'negative']"
"['2022-05-20T05:03:01.000Z', 'Matilda is Harry telling all his fans to go to therapy', 'neutral']"
"['2022-05-20T05:03:01.000Z', 'Little Freak and Matilda😭😭😭😭😭', 'negative']"
"['2022-05-20T05:03:01.000Z', 'i’m so proud of him :,(', 'positive']"
"['2022-05-20T05:03:00.000Z', 'Matilda had me SCREAMING CRYING THROWING UP IN THE AIRPORT', 'positive']"
"['2022-05-20T05:03:01.000Z', 'Same', 'neutral']"
"['2022-05-20T05:03:02.000Z', 'felt super emotional through the entire first listen of and then that pretty piano to end Love Of My Life (and the album) made me fully weepy. my gosh, i’m feeling all the feels \U0001f979😭', 'positive']"
"['2022-05-20T05:03:02.000Z', 'someone pump into my bloodstream. I can’t get enough of it.\U0001faf6🏼😩🥲', 'positive']"
"['2022-05-20T05:03:02.000Z', 'I don’t think I’ve ever fallen in love with an album so fast', 'positive']"
"['2022-05-20T05:03:02.000Z', 'ok gn no one talk to me bc i will be taking 3 business days to process and embed this album in my brain', 'neutral']"
"['2022-05-20T05:03:02.000Z', 'Good morning ☀️', 'positive']"
"['2022-05-20T05:03:04.000Z', 'Im gonna throw up', 'negative']"
"['2022-05-20T05:03:04.000Z', 'omg!!! harry chikito!!', 'positive']"
"['2022-05-20T05:03:04.000Z', 'Okay overall first impression of 8/10 Top 3 1. Late Night Talking 2. Satellite 3. Boyfriends', 'positive']"
"['2022-05-20T05:03:04.000Z', 'Thanks for making Harry feel comfortable, your interviews are like therapy🫂', 'positive']"
"['2022-05-20T05:03:05.000Z', 'him and lizzo definitely worked on some songs together 😭', 'positive']"
"['2022-05-20T05:03:05.000Z', 'LATE NIGHT TALKING REINA HERMOSA', 'neutral']"
"['2022-05-20T05:03:05.000Z', 'Finished listening to and I have no words! Its so good! I danced and I cried! 😊😭💕', 'positive']"
"['2022-05-20T05:03:05.000Z', 'Chicaaa x2', 'neutral']"
"['2022-05-20T05:03:05.000Z', 'NOBODY FUCKING DOES IT LIKE THEM', 'negative']"
"['2022-05-20T05:03:05.000Z', 'this is the album my kids are gonna wake up to on a sunday morning knowing they need to get their asses out of bed to help clean the house', 'neutral']"
"['2022-05-20T05:03:06.000Z', 'Into the groupchat but keep driving', 'neutral']"
"['2022-05-20T05:03:05.000Z', 'THE CONVERSE', 'neutral']"
"['2022-05-20T05:03:07.000Z', 'is the love of my life no ifs, ands or buts about it', 'positive']"
"['2022-05-20T05:03:07.000Z', 'Just waiting for ""Boyfriends"" bc I\'m getting high hopes for this one', 'positive']"
"['2022-05-20T05:03:07.000Z', 'is so chill like this is a road trip album', 'positive']"
"['2022-05-20T05:03:07.000Z', 'Just finished my first listen and wow I’m blown away Harry is such a talented and interesting artist!! I’m so grateful he shares his art with the world :,,)', 'positive']"
"['2022-05-20T05:03:08.000Z', 'me listening to matilda:', 'neutral']"
"['2022-05-20T05:03:08.000Z', 'you know i love ya babe!', 'positive']"
"['2022-05-20T05:03:09.000Z', 'THE VINYL IS SO PRETTY ACTUALLY OBSESSED', 'positive']"
"['2022-05-20T05:03:09.000Z', 'is just masterpiece', 'positive']"
"['2022-05-20T05:03:09.000Z', 'after 2 years of nursing school the best gift i could have is seeing live on tour', 'positive']"
"['2022-05-20T05:03:10.000Z', 'HASH BROWN EGG YOLK I WILL ALWAYS LOVE YOU SPEAK TO ME IN BRUNCH, HARRY', 'positive']"
"['2022-05-20T05:03:10.000Z', 'LE CONVERSE', 'neutral']"
"['2022-05-20T05:03:10.000Z', 'im losing my mind', 'negative']"
"['2022-05-20T05:03:11.000Z', 'So far I think I really like Grapejuice, Little Freak and Daydreaming', 'positive']"
"['2022-05-20T05:03:11.000Z', 'Sobbing all over again to boyfriends', 'negative']"
"['2022-05-20T05:03:11.000Z', 'also my list will change this is just from the first listen don’t drag me', 'neutral']"
"['2022-05-20T05:03:11.000Z', 'little freak 10/10', 'negative']"
"['2022-05-20T05:03:11.000Z', 'My nipples are hard', 'neutral']"
"['2022-05-20T05:03:11.000Z', 'I FINISHED HEARING HARRY’S HOUSE……….', 'positive']"
"['2022-05-20T05:03:13.000Z', 'Harry should know better than to release an album on a school night.', 'negative']"
"['2022-05-20T05:03:12.000Z', '“matilda, you talk of pain like it’s alright”', 'neutral']"
"['2022-05-20T05:03:12.000Z', 'Ok, I’m crying.', 'negative']"
"['2022-05-20T05:03:13.000Z', 'eccoci di nuovo', 'positive']"
"['2022-05-20T05:03:13.000Z', 'Harry, you little freak, I would respectfully like to see your birthmark she didn’t. Thanks', 'negative']"
"['2022-05-20T05:03:13.000Z', ""Te amo harry Harry's House"", 'neutral']"
"['2022-05-20T05:03:14.000Z', 'Why does the door closing today feel so much sadder now that I’m listening to the album though 🥲', 'negative']"
"['2022-05-20T05:03:14.000Z', 'he is SICK for this 😭😭😭', 'negative']"
"['2022-05-20T05:03:14.000Z', 'follows you💘', 'positive']"
"['2022-05-20T05:03:14.000Z', 'I have no words \U0001fae0\U0001faf6🏼', 'neutral']"
"['2022-05-20T05:03:14.000Z', 'Okay okay just listened once all the way thru I’m sure it’ll change tmmrw lmao', 'positive']"
"['2022-05-20T05:03:15.000Z', 'A small concern with how the engine sounds We held darkness in withheld clouds I would ask Should we just keep driving?? My overthinking mind started making theories and find my own meanings already 😍🥺🥺', 'neutral']"
"['2022-05-20T05:03:15.000Z', 'yet you announced 5 nights 45 mins away from me?!?!?! seems like a lie', 'negative']"
"['2022-05-20T05:03:15.000Z', 'is so Nostalgic a beautiful love latter 💞', 'positive']"
"['2022-05-20T05:03:15.000Z', 'can confirm, I was there \U0001faf6', 'neutral']"
"['2022-05-20T05:03:15.000Z', ""i am deeply in love and grateful to harry for this album, it is art from top to bottom, it is a message of love, aspiration and perseverance, harry's house definitely felt like home"", 'positive']"
"['2022-05-20T05:03:16.000Z', 'THEY ARE COUSINS!!', 'neutral']"
"['2022-05-20T05:03:16.000Z', 'So we’re all in agreement that this is Harry’s best album?', 'positive']"
"['2022-05-20T05:03:17.000Z', 'hands down best songs on the album', 'positive']"
"['2022-05-20T05:03:17.000Z', 'IM BAWLING MY EYES OUT HE HAS A LITTLE CHARACTER ON HIS TAG', 'neutral']"
"['2022-05-20T05:03:18.000Z', 'nope', 'neutral']"
"['2022-05-20T05:03:18.000Z', 'Why can I picture singing Love of My Life', 'neutral']"
"['2022-05-20T05:03:18.000Z', 'Top 5 Little freak Cinema Keep driving Music for a sushi restaurant Love of my live FOR A SUSHI RESTAURANT', 'positive']"
"['2022-05-20T05:03:18.000Z', 'PROUD', 'positive']"
"['2022-05-20T05:03:18.000Z', 'She loves the “you’re getting yourself wet for me,” bit.', 'positive']"
"['2022-05-20T05:03:19.000Z', ""10000/10 -in love with this album, so much emotion and so many stories told. -matilda, little freak, boyfriends especially. -wow harry. wow. speechless, you're magical. thank you for this. literally a gift from heaven and god AKA harry styles."", 'positive']"
"['2022-05-20T05:03:19.000Z', 'okay but keep driving it’s all we want 😭', 'positive']"
"['2022-05-20T05:03:19.000Z', 'I also claimed satellite pre tracklist let’s see what she has to offer', 'neutral']"
"['2022-05-20T05:03:19.000Z', 'music for a sushi restaurant SLAPS.', 'neutral']"
"['2022-05-20T05:03:20.000Z', 'if late night talking mv drops while i’m taking my exam i’m not responsible for my actions', 'negative']"
"['2022-05-20T05:03:20.000Z', 'top 5: 1. little freak 2. love of my life 3. satellite 4. matilda 5. music for a sushi restaurant ...maybe?', 'positive']"
"['2022-05-20T05:03:21.000Z', 'sexci', 'neutral']"
"['2022-05-20T05:03:21.000Z', 'MOOD', 'neutral']"
"['2022-05-20T05:03:21.000Z', ""Hi, it's Harry Styles and you have fantastic taste in music! Here’s my new album, Harry’s House. Enjoy! —"", 'positive']"
"['2022-05-20T05:03:21.000Z', 'KEEP DRIVING I CANT STOP LISTENING PROB MY FAV', 'positive']"
"['2022-05-20T05:03:21.000Z', 'THANK YOU HARRY STYLES FOR THIS MASTERPIECE \U0001faf6\U0001faf6\U0001faf6\U0001faf6', 'positive']"
"['2022-05-20T05:03:21.000Z', 'Etsy is about to be booming and imma eat it all up 😝🥣', 'positive']"
"['2022-05-20T05:03:21.000Z', 'literally me listening to music for a sushi restaurant 🕺', 'neutral']"
"['2022-05-20T05:03:21.000Z', 'What’s your favorite track off of ?', 'neutral']"
"['2022-05-20T05:03:22.000Z', '13. Love of my life Baby you were the love of my life who maybe you don’t know what’s lost til you find it🥺 I love the closing track so much😢', 'positive']"
"['2022-05-20T05:03:22.000Z', 'king shit', 'negative']"
"['2022-05-20T05:03:22.000Z', 'PREPARE TO BE SICK OF ME', 'negative']"
"['2022-05-20T05:03:23.000Z', 'absolute art. Another timeless piece. No one. NO ONE. Does it like tyvm', 'neutral']"
"['2022-05-20T05:03:24.000Z', 'NASA by Ariana Satellite by Harry 🤝 the best space songs', 'positive']"
"['2022-05-20T05:03:24.000Z', 'I’M HOME', 'positive']"
"['2022-05-20T05:03:24.000Z', 'Little Freak: I was thinking about who you are Your delicate point of view I was thinking about you', 'neutral']"
"['2022-05-20T05:03:24.000Z', 'I was not prepared to feel how I feel after listening to Matilda', 'negative']"
"['2022-05-20T05:03:25.000Z', 'harry i love you so much rn', 'positive']"
"['2022-05-20T05:03:25.000Z', 'NOT AT ALL', 'negative']"
"['2022-05-20T05:03:24.000Z', 'music for a sushi restaurant gives me Katamari Damacy energy. 😂😂', 'positive']"
"['2022-05-20T05:03:25.000Z', 'Scubadubadububboo', 'neutral']"
"['2022-05-20T05:03:25.000Z', 'yea this mf on repeat', 'negative']"
"['2022-05-20T05:03:25.000Z', 'Me making the whole room listen to Harry’s House tonight… no regrets.', 'positive']"
"['2022-05-20T05:03:26.000Z', 'wow … with another amazing amazing album, definitely my favorite of the year so far. 🏡', 'positive']"
"['2022-05-20T05:03:26.000Z', 'is very, VERY underwhelming. don’t lie to yourself', 'negative']"
"['2022-05-20T05:03:26.000Z', ""i'm home"", 'positive']"
"['2022-05-20T05:03:26.000Z', ""Listening to Harry's House is so :"", 'positive']"
"['2022-05-20T05:03:26.000Z', 'it’s 1 am', 'neutral']"
"['2022-05-20T05:03:27.000Z', 'YOU GOT THE CINEMA', 'neutral']"
"['2022-05-20T05:03:28.000Z', 'congratulations and thank you for letting us inside your home, is EVERYTHING', 'positive']"
"['2022-05-20T05:03:28.000Z', 'Keep going back to Daydreaming and Satellite. Absolute bops!', 'positive']"
"['2022-05-20T05:03:28.000Z', 'Happy Day 💛', 'positive']"
"['2022-05-20T05:03:29.000Z', 'I LOVE IT SO MUCH', 'positive']"
"['2022-05-20T05:03:29.000Z', '100% hearing Matilda live is going to be something.', 'positive']"
"['2022-05-20T05:03:29.000Z', 'At about 9:30 pm screamed at started blasting Harry’s House by and now we are on FaceTime and she’s dancing her little heart out 👍🏳️\u200d🌈', 'positive']"
"['2022-05-20T05:03:30.000Z', 'I’m in home 🏠', 'neutral']"
"['2022-05-20T05:03:30.000Z', 'genial', 'neutral']"
"['2022-05-20T05:03:30.000Z', 'all of the a i’ve', 'neutral']"
"['2022-05-20T05:03:31.000Z', 'no one talk to me. NO ONE.', 'negative']"
"['2022-05-20T05:03:31.000Z', '""choke her with a sea view"" HUHHHH', 'neutral']"
"['2022-05-20T05:03:32.000Z', 'none of them', 'neutral']"
"['2022-05-20T05:03:32.000Z', 'i need to catch a breath cause WOW', 'neutral']"
"['2022-05-20T05:03:32.000Z', 'Love of my life is totally something eles…', 'positive']"
"['2022-05-20T05:03:32.000Z', 'Woah satellite might be might my favorite.', 'positive']"
"['2022-05-20T05:03:32.000Z', 'Me listening to this album', 'neutral']"
"['2022-05-20T05:03:32.000Z', 'none of them', 'neutral']"
"['2022-05-20T05:03:33.000Z', 'Zyan is better', 'neutral']"
"['2022-05-20T05:03:33.000Z', 'MUSIC FOR A SUSHI RESTAURANT IS SO GOOD 😫😫😫😫', 'positive']"
"['2022-05-20T05:03:33.000Z', 'my mood after listening :', 'neutral']"
"['2022-05-20T05:03:33.000Z', 'LOML!!', 'positive']"
"['2022-05-20T05:03:33.000Z', 'I CAN’T GET YOU OFFFF MY MINDDDDDDDDS', 'negative']"
"['2022-05-20T05:03:33.000Z', 'the silence between the tracks', 'neutral']"
"['2022-05-20T05:03:34.000Z', ""I'M HOME"", 'positive']"
"['2022-05-20T05:03:34.000Z', ""If anyone wants to cry here's a video of me in bed with the love of my life and our dog while I listened to Matilda for the first time \U0001f979"", 'positive']"
"['2022-05-20T05:03:34.000Z', 'no bc that line actually destroyed me', 'negative']"
"['2022-05-20T05:03:34.000Z', 'IM HOMEEE', 'neutral']"
"['2022-05-20T05:03:34.000Z', 'SLAYYY', 'neutral']"
"['2022-05-20T05:03:34.000Z', ""THE ONLY MAN I'M ALLOWED TO MAKE ME CRY IS HARRY STYLES"", 'neutral']"
"['2022-05-20T05:03:34.000Z', 'THE END OF GRAPEJUICE COME ON!!!', 'neutral']"
"['2022-05-20T05:03:34.000Z', 'anybody else feel the safest and warmest they’ve ever felt? like you’re a little kid getting the biggest hug? or you’re in an indie movie living in a summer night? please I am in love with thank you king for this', 'positive']"
"['2022-05-20T05:03:34.000Z', ""I was thinking about who you are Your delicate point of view I was thinking about you I'm not worried about where you are Or who you go home to I'm just thinking about you"", 'neutral']"
"['2022-05-20T05:03:34.000Z', '3 Satellite, BOYFRIENDS, loml', 'neutral']"
"['2022-05-20T05:03:34.000Z', 'love of my life', 'positive']"
"['2022-05-20T05:03:35.000Z', 'these sum up exactly how feel after', 'neutral']"
"['2022-05-20T05:03:35.000Z', 'daydreaming', 'neutral']"
"['2022-05-20T05:03:36.000Z', 'LYRICS IT’S ALL ABOUT LYRICS ❤️\u200d🔥', 'positive']"
"['2022-05-20T05:03:36.000Z', 'I stand corrected 🥴', 'neutral']"
"['2022-05-20T05:03:36.000Z', 'My top 4 atm. can’t pick after that, it’s a toss up.. 1. Little Freak 2. Matilda 3. Boyfriends 4. Cinema', 'neutral']"
"['2022-05-20T05:03:36.000Z', 'Just finished listening to the album and it’s INCREDIBLE but there’s so much to process… need to listen to it a few more times before a proper rating', 'positive']"
"['2022-05-20T05:03:37.000Z', 'That’s the tweet', 'neutral']"
"['2022-05-20T05:03:37.000Z', 'None it’s all mid', 'neutral']"
"['2022-05-20T05:03:37.000Z', 'i need this album in my hand asap', 'positive']"
"['2022-05-20T05:03:37.000Z', 'The one that ended cardi', 'neutral']"
"['2022-05-20T05:03:38.000Z', 'me thinking little freak was gonna be the next kiwi but then getting my feelings hurt', 'negative']"
"['2022-05-20T05:03:37.000Z', 'All of them', 'neutral']"
"['2022-05-20T05:03:38.000Z', 'golden!!', 'positive']"
"['2022-05-20T05:03:37.000Z', 'Amé Keep Driving 😭😭❤', 'positive']"
"['2022-05-20T05:03:37.000Z', 'some of these songs (Daylight, Little Freak) definitely belong on my extremely specific daydreaming playlist from a couple months back 😇', 'positive']"
"['2022-05-20T05:03:38.000Z', ""Dont lie we know you wanted to flex the 'follows you'"", 'neutral']"
"['2022-05-20T05:03:38.000Z', 'Okay yes just finished - actual solid album 💯🤩', 'positive']"
"['2022-05-20T05:03:38.000Z', 'Listening to Harry’s House and thinking about how I literally drew it in 2019', 'neutral']"
"['2022-05-20T05:03:38.000Z', 'Satellite prob his best song', 'positive']"
"['2022-05-20T05:03:39.000Z', 'amazing. STUNNING', 'positive']"
"['2022-05-20T05:03:39.000Z', 'i don’t know what just happened', 'negative']"
"['2022-05-20T05:03:39.000Z', 'daylight', 'neutral']"
"['2022-05-20T05:03:39.000Z', 'the random ass lyrics in keep driving I do love him', 'positive']"
"['2022-05-20T05:03:40.000Z', 'The one that ended zyan', 'neutral']"
"['2022-05-20T05:03:40.000Z', 'I love you bae', 'positive']"
"['2022-05-20T05:03:40.000Z', 'THIS HAPPENED TO ME LMAO', 'neutral']"
"['2022-05-20T05:03:40.000Z', 'listening to it rn omg', 'positive']"
"['2022-05-20T05:03:41.000Z', 'i’m home', 'neutral']"
"['2022-05-20T05:03:41.000Z', 'Harry’s House is finally out aaaahhh', 'positive']"
"['2022-05-20T05:03:41.000Z', ""matilda, you talk of the pain like it's all alright, but I know that you feel like a piece of you is dead inside 😭💔"", 'negative']"
"['2022-05-20T05:03:41.000Z', 'Me rn', 'neutral']"
"['2022-05-20T05:03:42.000Z', 'really be that pretty motherfucka', 'negative']"
"['2022-05-20T05:03:42.000Z', 'the one that ended nicki, so all', 'neutral']"
"['2022-05-20T05:03:42.000Z', 'society if people gave Love Of My Life the appreciation it deserves', 'positive']"
"['2022-05-20T05:03:43.000Z', 'finished listening to and i still can’t believe he DID THAT', 'negative']"
"['2022-05-20T05:03:43.000Z', 'MUSIC FOR A SUSHI RESTAURANT!!!!! Freddie Mercury would be proud of these high notes', 'positive']"
"['2022-05-20T05:03:42.000Z', 'Listening to 🤭😘', 'positive']"
"['2022-05-20T05:03:43.000Z', 'i screamed so loud with happy tears running down my face hearing this for the first time. i am beyond obsessed. Harry’s talent is unmatched.', 'positive']"
"['2022-05-20T05:03:44.000Z', 'music for a sushi restaurant and little freak all the way', 'neutral']"
"['2022-05-20T05:03:44.000Z', 'SATELLITE', 'neutral']"
"['2022-05-20T05:03:44.000Z', 'keep driving y como se escucha su voz y el “i will always love you”', 'positive']"
"['2022-05-20T05:03:45.000Z', 'i love you film updates you are so real', 'positive']"
"['2022-05-20T05:03:45.000Z', 'None stream bam bam ft ed sheeran', 'neutral']"
"['2022-05-20T05:03:45.000Z', 'I’M HOME', 'positive']"
"['2022-05-20T05:03:45.000Z', 'not enough people are talking about Little Freak especially that chorus omg 😩', 'negative']"
"['2022-05-20T05:03:45.000Z', 'What am I suppose to do now like……', 'neutral']"
"['2022-05-20T05:03:46.000Z', 'suddenly you’re religious', 'neutral']"
"['2022-05-20T05:03:46.000Z', 'NONE', 'positive']"
"['2022-05-20T05:03:46.000Z', 'matilda and late night talking 😭😭😭😭', 'neutral']"
"['2022-05-20T05:03:47.000Z', 'keep driving was cute too', 'positive']"
"['2022-05-20T05:03:47.000Z', 'music for a sushi restaurant?!?! listen...', 'neutral']"
"['2022-05-20T05:03:48.000Z', 'the reference stop! my heart', 'neutral']"
"['2022-05-20T05:03:48.000Z', '…..i’ll take it', 'neutral']"
"['2022-05-20T05:03:48.000Z', 'Little freak easily', 'negative']"
"['2022-05-20T05:03:48.000Z', 'when i say i cried like a babyyy 🤧🤧', 'negative']"
"['2022-05-20T05:03:49.000Z', 'Harry’s new album ==))))', 'neutral']"
"['2022-05-20T05:03:50.000Z', 'top 3 grapefruit satellite love of my life', 'positive']"
"['2022-05-20T05:03:50.000Z', 'SATELLITE 😭 might be in my top 3 favs so far', 'positive']"
"['2022-05-20T05:03:50.000Z', 'don’t touch me for the next 24 hours', 'negative']"
"['2022-05-20T05:03:50.000Z', 'the one with zayn', 'neutral']"
"['2022-05-20T05:03:50.000Z', 'sideboob', 'neutral']"
"['2022-05-20T05:03:50.000Z', 'I LOVE HARRY STYLES', 'positive']"
"['2022-05-20T05:03:50.000Z', 'Daydreaming and Cinema', 'neutral']"
"['2022-05-20T05:03:51.000Z', 'this album was the opposite of what we expected tbh but i love it', 'positive']"
"['2022-05-20T05:03:51.000Z', 'Boyfriends', 'neutral']"
"['2022-05-20T05:03:52.000Z', 'i luv this man', 'positive']"
"['2022-05-20T05:03:52.000Z', 'The one that ended Justin’s discography', 'neutral']"
"['2022-05-20T05:03:52.000Z', 'i dont even know what im saying im just so shook i cant put my thoughts into words i just wanna lay and cry so excuse me if this is EW', 'negative']"
"['2022-05-20T05:03:53.000Z', 'so basically…i love the whole thing', 'positive']"
"['2022-05-20T05:03:53.000Z', 'I love it!! I’m so proud of him! I can’t wait to hear these songs live ❤️', 'positive']"
"['2022-05-20T05:03:53.000Z', 'My jaw actually dropped multiple time’s listening to it’s so good i’m so proud', 'positive']"
"['2022-05-20T05:03:53.000Z', 'DAYLIGHT AND KEEP DRIVING AND LITTLE FREAK AND MATILDA AND LNT', 'neutral']"
"['2022-05-20T05:03:54.000Z', 'snooze fest', 'neutral']"
"['2022-05-20T05:03:54.000Z', 'CAUSE I LOVE YOU BAE', 'positive']"
"['2022-05-20T05:03:54.000Z', 'Harry’s House 🕺🏼 Now Streaming on Spotify 🕺🏾', 'neutral']"
"['2022-05-20T05:03:55.000Z', 'DAYDREAMING', 'neutral']"
"['2022-05-20T05:03:55.000Z', ""IT'S CAUSE I LOVE YOU BABE!! IN EVERY KIND OF WAY!!! JUST A LITTLE TASTE!!! YOU KNOW I LOVE YOU BABE!!!"", 'positive']"
"['2022-05-20T05:03:55.000Z', 'wish i live in nyc', 'neutral']"
"['2022-05-20T05:03:55.000Z', 'Ok ! Love of my life is good!!', 'positive']"
"['2022-05-20T05:03:56.000Z', 'SATELLITEEEEE', 'neutral']"
"['2022-05-20T05:03:55.000Z', ""'Satellite'"", 'neutral']"
"['2022-05-20T05:03:56.000Z', 'All mid', 'neutral']"
"['2022-05-20T05:03:56.000Z', 'and will continue to talk and never shut up about it for the remainder of the year\U0001fae1', 'neutral']"
"['2022-05-20T05:03:56.000Z', 'im dead', 'negative']"
"['2022-05-20T05:03:57.000Z', 'Harry’s house really feels like home to me 🏡', 'positive']"
"['2022-05-20T05:03:57.000Z', 'Harry styles walked so fine line could run so harry’s house could do a triathlon.', 'neutral']"
"['2022-05-20T05:03:57.000Z', 'bitch this shirt is groovy asf period Harry', 'positive']"
"['2022-05-20T05:03:57.000Z', 'Living for the last minute in Cinema', 'neutral']"
"['2022-05-20T05:03:57.000Z', 'is his best album. Every song is soo good', 'positive']"
"['2022-05-20T05:03:58.000Z', 'SATELLITE', 'neutral']"
"['2022-05-20T05:03:58.000Z', 'un bambino', 'positive']"
"['2022-05-20T05:03:58.000Z', 'Love Of My Life!', 'positive']"
"['2022-05-20T05:03:58.000Z', 'matilda was made for me', 'neutral']"
"['2022-05-20T05:03:59.000Z', 'i’m glad we’re all emotionally ruined by matilda', 'negative']"
"['2022-05-20T05:03:59.000Z', 'oh wow', 'neutral']"
"['2022-05-20T05:03:59.000Z', 'today the music revived', 'positive']"
"['2022-05-20T05:03:59.000Z', 'should we just keep driving?', 'neutral']"
"['2022-05-20T05:03:59.000Z', 'Did I just cry in front of Emily listening to Matilda off of Yes. Yes I did.', 'neutral']"
"['2022-05-20T05:04:00.000Z', 'matilda, i’m deadass crying', 'neutral']"
"['2022-05-20T05:04:00.000Z', 'I’m gonna listen', 'neutral']"
"['2022-05-20T05:04:00.000Z', 'Can’t choose ❤️ them all!', 'positive']"
"['2022-05-20T05:04:00.000Z', 'My fav lyric from the album', 'positive']"
"['2022-05-20T05:04:01.000Z', 'I’m not ok… 💜', 'negative']"
"['2022-05-20T05:04:01.000Z', 'little freak my fav', 'positive']"
"['2022-05-20T05:04:01.000Z', 'Apple created these emojis \U0001faa9\U0001fae0 for &amp; no one will convince me otherwise.', 'positive']"
"['2022-05-20T05:04:01.000Z', 'TOP 5 FROM 1. Music For A Sushi Restaurant 2. Cinema 3. Late Night Talking 4. Grape juice 5. Matilda', 'neutral']"
"['2022-05-20T05:04:01.000Z', 'Boyfriends', 'neutral']"
"['2022-05-20T05:04:02.000Z', 'Boyfriends - i’m just gonna go bawl my eyes out now ☹️', 'negative']"
"['2022-05-20T05:04:02.000Z', 'how going from matilda to cinema feels like', 'neutral']"
"['2022-05-20T05:04:02.000Z', 'Not one bad song Harry. 😭👀🤯', 'positive']"
"['2022-05-20T05:04:04.000Z', 'UGH ITS SOOOOI AMAZING', 'positive']"
"['2022-05-20T05:04:04.000Z', 'I can’t get over Little Freak and Matilda. Top tier', 'negative']"
"['2022-05-20T05:04:04.000Z', 'Good luck at matilda', 'positive']"
"['2022-05-20T05:04:04.000Z', 'welcome home harries!! and happy release day to all that celebrate. harry baby you never fail to amaze me. i love you', 'positive']"
"['2022-05-20T05:04:05.000Z', 'ok but nah he’s serving vocals and harmonies tuh', 'neutral']"
"['2022-05-20T05:04:05.000Z', 'Matilda. It really touched my heart.', 'positive']"
"['2022-05-20T05:04:05.000Z', 'Ahhhh my re-ranking after our second listen is: Satellite Grapejuice Daylight Late Night Talking Love Of My Life Daydreaming Cinema As It Was Music for a Sushi Restaurant Little Freak Matilda Keep Driving Boyfriends', 'neutral']"
"['2022-05-20T05:04:05.000Z', 'um that was a crime for harry to put cinema right after matilda', 'negative']"
"['2022-05-20T05:04:05.000Z', 'how most harries will show up at school/work tomorrow after hearing', 'neutral']"
"['2022-05-20T05:04:05.000Z', 'YESSS I SAID THE SAME THING', 'positive']"
"['2022-05-20T05:04:05.000Z', ""Listening right now for the first time and loving every word, every melody, every tone, every beat but most of all your vocals. Y'all really outdid yourselves with this one. Congratulations!"", 'positive']"
"['2022-05-20T05:04:06.000Z', 'Love of my life', 'positive']"
"['2022-05-20T05:04:06.000Z', 'SATELLITE OMFG ITS SO GOOD SPINNING HERE WAITING FOR YA TO PULL ME INNN', 'positive']"
"['2022-05-20T05:04:06.000Z', 'I`m honestly speechless right now', 'negative']"
"['2022-05-20T05:04:06.000Z', 'I’m so weak', 'negative']"
"['2022-05-20T05:04:07.000Z', 'im crying', 'negative']"
"['2022-05-20T05:04:07.000Z', 'just listened to ‘boyfriends’ safe to say i’m unwell', 'negative']"
"['2022-05-20T05:04:07.000Z', 'Selling my 2 HarryStyles GA Floor Tickets and my friend also got 2 tickets for sale Located @ the UBS Arena , Elmont, NY, Fri, May 20.. HMU if you are interested and I’m selling them at a cheaper price 🙏🥺', 'positive']"
"['2022-05-20T05:04:08.000Z', 'HS1:“There’s not antidote” HS2:“Loving you is the antidote” HS3:“You got the antidote”', 'neutral']"
"['2022-05-20T05:04:08.000Z', 'zane ti voglio bene', 'positive']"
"['2022-05-20T05:04:08.000Z', 'matilda makes me feel better for not having the courage to come out to my family, it feels like a hug from harry i love him so much', 'positive']"
"['2022-05-20T05:04:08.000Z', 'not well', 'negative']"
"['2022-05-20T05:04:09.000Z', 'the one that ended himself', 'negative']"
"['2022-05-20T05:04:09.000Z', 'I am obsessed with Matilda it’s so beautiful', 'positive']"
"['2022-05-20T05:04:09.000Z', 'MIAAAAAAAAAA MIAAAAAAAAA', 'positive']"
"['2022-05-20T05:04:09.000Z', 'pov you listened to', 'neutral']"
"['2022-05-20T05:04:09.000Z', 'I SWEAR IT SOUNDS THE EXACT SAME', 'neutral']"
"['2022-05-20T05:04:09.000Z', 'AS HE SHOULD', 'neutral']"
"['2022-05-20T05:04:10.000Z', 'it’s so amazing. i’m obsessed with how in your face like there’s so much larry i’m obsessed', 'positive']"
"['2022-05-20T05:04:09.000Z', 'keep driving matilda satellite daylight love of my life boyfriends late night talking grapejuice little freak daydreaming music for a sushi restaurant cinema', 'positive']"
"['2022-05-20T05:04:10.000Z', 'Daydreaming', 'neutral']"
"['2022-05-20T05:04:10.000Z', 'HARRY! DOESN’T! FAIL!', 'neutral']"
"['2022-05-20T05:04:10.000Z', ""“Matilda, you talk of the pain like it's all alright But I know that you feel like a piece of you is dead insidе”"", 'negative']"
"['2022-05-20T05:04:10.000Z', 'I NEED AN EXPLANATION', 'neutral']"
"['2022-05-20T05:04:12.000Z', 'LOL i was thinking the same thing!!!', 'positive']"
